	Shamrep1	Shamrep2	Shamrep3	ShamM1	ShamM2	MCAOrep1	MCAOrep2	MCAOrep3	MCAOrep4	MCAOrep5	D1M1	D1M2
Pigyl	25.199999999999992	25.199999999999992	25.199999999999992	25.2	25.199999999999996	24.699855699855696	24.6998556998557	24.699855699855696	24.699855699855696	24.699855699855696	24.699855699855693	24.699855699855696
Pigz	21.911111111111097	21.91111111111109	21.911111111111104	21.911111111111154	21.91111111111117	22.95093795093795	22.950937950937938	22.950937950937938	22.95093795093795	22.95093795093796	22.950937950937906	22.95093795093798
Pih1d1	20.347474747474724	20.34747474747472	20.347474747474728	20.347474747474788	20.347474747474777	19.04906204906206	19.04906204906205	19.04906204906205	19.049062049062055	19.04906204906205	19.04906204906199	19.049062049062037
Pih1d2	10.426262626262643	10.426262626262647	10.426262626262632	10.426262626262565	10.42626262626257	9.614718614718615	9.614718614718623	9.61471861471861	9.61471861471861	9.614718614718594	9.614718614718672	9.61471861471857
Pik3ap1	4.064646464646488	4.064646464646495	4.064646464646481	4.064646464646399	4.064646464646401	3.0317460317460254	3.0317460317460365	3.0317460317460347	3.031746031746028	3.0317460317460183	3.031746031746101	3.03174603174603
Pik3c2a	22.977777777777764	22.97777777777776	22.977777777777767	22.977777777777796	22.977777777777796	24.945165945165932	24.94516594516593	24.945165945165932	24.945165945165936	24.945165945165943	24.945165945165915	24.945165945165957
Pik3c2b	22.67070707070704	22.67070707070703	22.670707070707046	22.670707070707145	22.670707070707135	20.617604617604627	20.617604617604616	20.617604617604616	20.617604617604616	20.617604617604627	20.617604617604528	20.617604617604645
Pik3c3	15.18383838383841	15.183838383838413	15.183838383838404	15.183838383838316	15.183838383838342	17.750360750360738	17.75036075036074	17.750360750360738	17.750360750360734	17.75036075036073	17.750360750360823	17.75036075036074
Pik3ca	20.822222222222212	20.82222222222221	20.822222222222212	20.82222222222223	20.82222222222223	23.96392496392496	23.96392496392496	23.96392496392496	23.96392496392496	23.963924963924963	23.963924963924953	23.963924963924978
Pik3cb	16.35959595959597	16.359595959595975	16.359595959595964	16.359595959595932	16.359595959595932	15.418470418470411	15.41847041847042	15.418470418470417	15.418470418470413	15.418470418470413	15.418470418470443	15.41847041847042
Pik3cd	3.294949494949507	3.2949494949495097	3.2949494949495093	3.2949494949494764	3.2949494949494804	6.544011544011534	6.544011544011533	6.544011544011546	6.544011544011541	6.544011544011539	6.544011544011575	6.5440115440115765
Pik3cg	6.593939393939419	6.593939393939426	6.593939393939411	6.593939393939336	6.593939393939343	11.539682539682532	11.539682539682538	11.539682539682541	11.539682539682534	11.539682539682527	11.539682539682621	11.539682539682538
Pik3ip1	24.193939393939395	24.193939393939395	24.1939393939394	24.193939393939385	24.193939393939388	22.238095238095234	22.23809523809523	22.238095238095237	22.238095238095234	22.238095238095237	22.238095238095223	22.23809523809524
Pik3r1	8.10707070707076	8.10707070707077	8.107070707070744	8.10707070707057	8.107070707070584	8.457431457431442	8.45743145743146	8.457431457431461	8.45743145743145	8.457431457431433	8.457431457431609	8.457431457431422
Pik3r2	18.319191919191926	18.31919191919193	18.319191919191933	18.319191919191926	18.319191919191915	19.24098124098123	19.240981240981228	19.240981240981245	19.24098124098123	19.240981240981228	19.24098124098124	19.24098124098124
Pik3r3	17.052525252525232	17.052525252525218	17.052525252525236	17.052525252525324	17.052525252525324	16.295815295815284	16.29581529581528	16.295815295815284	16.295815295815327	16.29581529581533	16.295815295815185	16.295815295815338
Pik3r4	21.06262626262627	21.062626262626274	21.062626262626264	21.062626262626214	21.062626262626207	21.69264069264069	21.692640692640698	21.692640692640698	21.692640692640698	21.692640692640683	21.692640692640726	21.692640692640666
Pik3r5	10.488888888888892	10.488888888888894	10.488888888888898	10.488888888888901	10.48888888888889	13.380952380952376	13.380952380952374	13.380952380952383	13.380952380952372	13.380952380952376	13.380952380952381	13.380952380952403
Pik3r6	15.13131313131314	15.13131313131314	15.131313131313144	15.13131313131312	15.131313131313131	19.012987012986997	19.012987012986994	19.012987012987008	19.012987012987004	19.012987012987008	19.012987012987058	19.012987012987022
Pikfyve	24.399999999999995	24.399999999999995	24.399999999999995	24.39999999999999	24.399999999999995	24.565656565656564	24.565656565656564	24.56565656565656	24.56565656565656	24.565656565656564	24.565656565656564	24.565656565656568
Pilra	13.444444444444397	13.444444444444386	13.444444444444422	13.444444444444576	13.444444444444573	11.303030303030303	11.303030303030285	11.303030303030297	11.303030303030312	11.30303030303034	11.303030303030171	11.303030303030422
Pilrb1	12.395959595959562	12.395959595959553	12.395959595959567	12.395959595959678	12.395959595959695	19.601731601731615	19.6017316017316	19.601731601731572	19.60173160173159	19.601731601731615	19.601731601731537	19.601731601731657
Pilrb2	4.157575757575784	4.157575757575787	4.157575757575771	4.157575757575707	4.157575757575709	8.603174603174594	8.603174603174594	8.603174603174605	8.60317460317462	8.603174603174592	8.603174603174656	8.603174603174569
Pim1	12.016161616161593	12.016161616161583	12.016161616161604	12.016161616161677	12.01616161616169	14.014430014430015	14.014430014430008	14.014430014429998	14.014430014430017	14.014430014430033	14.014430014429939	14.014430014430054
Pim2	25.151515151515145	25.151515151515145	25.151515151515145	25.151515151515152	25.151515151515152	24.58297258297258	24.58297258297258	24.58297258297258	24.58297258297258	24.58297258297258	24.582972582972573	24.582972582972584
Pim3	19.23232323232318	19.232323232323168	19.232323232323196	19.23232323232337	19.232323232323353	20.170274170274173	20.170274170274155	20.170274170274162	20.17027417027417	20.17027417027419	20.170274170274027	20.17027417027422
Pin1	21.30505050505047	21.305050505050467	21.30505050505048	21.30505050505056	21.305050505050545	20.151515151515163	20.151515151515152	20.151515151515163	20.151515151515156	20.151515151515163	20.15151515151507	20.151515151515145
Pin4	20.931313131313097	20.93131313131309	20.931313131313107	20.931313131313217	20.931313131313203	21.194805194805195	21.194805194805184	21.194805194805188	21.1948051948052	21.19480519480521	21.194805194805085	21.194805194805223
Pink1	17.57777777777773	17.577777777777715	17.577777777777747	17.577777777777914	17.577777777777918	20.88600288600289	20.886002886002867	20.88600288600287	20.886002886002885	20.886002886002917	20.886002886002757	20.886002886002977
Pinx1	25.014141414141413	25.01414141414141	25.014141414141413	25.014141414141413	25.014141414141413	24.936507936507933	24.936507936507933	24.936507936507933	24.936507936507937	24.936507936507937	24.936507936507933	24.936507936507937
Pip4k2a	1.763636363636384	1.7636363636363885	1.763636363636381	1.763636363636318	1.7636363636363317	4.010101010101001	4.010101010101003	4.010101010101011	4.01010101010101	4.010101010101007	4.010101010101065	4.010101010101012
Pip4k2b	17.204040404040413	17.204040404040413	17.204040404040406	17.20404040404039	17.20404040404039	19.782106782106787	19.782106782106787	19.78210678210678	19.782106782106784	19.782106782106773	19.782106782106798	19.78210678210675
Pip4k2c	24.44646464646464	24.44646464646464	24.446464646464644	24.44646464646465	24.446464646464648	25.04473304473304	25.044733044733036	25.044733044733043	25.04473304473304	25.044733044733043	25.044733044733032	25.044733044733047
Pip5k1a	18.228282828282843	18.228282828282847	18.228282828282847	18.22828282828276	18.228282828282783	17.06204906204905	17.062049062049052	17.062049062049063	17.062049062049052	17.062049062049052	17.062049062049113	17.06204906204907
Pip5k1b	13.593939393939438	13.593939393939452	13.593939393939415	13.59393939393925	13.593939393939252	9.997113997113992	9.997113997114013	9.997113997114003	9.997113997113987	9.997113997113953	9.997113997114146	9.997113997113905
Pip5k1c	5.630303030303045	5.630303030303052	5.6303030303030415	5.6303030303029935	5.630303030302978	7.03607503607503	7.036075036075042	7.0360750360750455	7.036075036075027	7.036075036075025	7.036075036075085	7.0360750360750615
Pir	17.70909090909092	17.70909090909092	17.709090909090925	17.709090909090882	17.709090909090904	18.929292929292913	18.929292929292913	18.92929292929292	18.929292929292927	18.929292929292924	18.929292929292952	18.92929292929294
Pisd	15.91313131313129	15.913131313131283	15.913131313131299	15.91313131313138	15.913131313131368	16.672438672438673	16.67243867243867	16.67243867243867	16.67243867243867	16.672438672438687	16.672438672438606	16.6724386724387
Pitpna	6.983838383838361	6.983838383838355	6.983838383838363	6.983838383838449	6.983838383838441	5.821067821067831	5.821067821067827	5.821067821067815	5.8210678210678255	5.821067821067837	5.821067821067761	5.821067821067857
Pitpnb	15.11111111111112	15.111111111111125	15.111111111111112	15.11111111111107	15.11111111111107	12.810966810966809	12.810966810966814	12.810966810966816	12.810966810966812	12.810966810966807	12.810966810966857	12.81096681096681
Pitpnc1	13.870707070707113	13.87070707070713	13.870707070707095	13.870707070706931	13.870707070706931	13.855699855699848	13.855699855699873	13.855699855699864	13.85569985569985	13.855699855699827	13.855699855699996	13.855699855699813
Pitpnm1	15.195959595959572	15.195959595959566	15.19595959595959	15.195959595959682	15.195959595959673	19.35786435786435	19.357864357864337	19.357864357864358	19.35786435786435	19.357864357864372	19.35786435786428	19.35786435786445
Pitpnm2	12.589898989898971	12.589898989898973	12.589898989898968	12.589898989899018	12.589898989899002	15.884559884559884	15.884559884559897	15.884559884559872	15.88455988455987	15.884559884559886	15.884559884559845	15.884559884559913
Pitpnm3	7.3212121212121275	7.321212121212124	7.3212121212121355	7.321212121212109	7.321212121212123	7.248196248196242	7.248196248196238	7.248196248196255	7.248196248196253	7.248196248196251	7.248196248196255	7.248196248196226
Pitrm1	18.44444444444448	18.444444444444485	18.444444444444464	18.44444444444435	18.444444444444365	15.565656565656564	15.56565656565658	15.565656565656566	15.565656565656562	15.56565656565655	15.565656565656663	15.565656565656536
Piwil2	13.911111111111158	13.911111111111172	13.911111111111149	13.911111111110973	13.911111111110982	15.23088023088022	15.23088023088024	15.230880230880244	15.230880230880214	15.230880230880203	15.230880230880356	15.230880230880175
Piwil4	13.343434343434335	13.343434343434332	13.34343434343434	13.34343434343436	13.343434343434373	12.148629148629151	12.148629148629146	12.148629148629146	12.148629148629155	12.148629148629155	12.148629148629112	12.148629148629128
Pja1	21.989898989898972	21.989898989898965	21.98989898989898	21.989898989899043	21.98989898989904	22.240981240981245	22.240981240981235	22.240981240981235	22.240981240981238	22.240981240981245	22.240981240981178	22.240981240981263
Pja2	10.133333333333379	10.13333333333339	10.133333333333363	10.133333333333212	10.133333333333225	11.339105339105327	11.339105339105345	11.339105339105345	11.339105339105338	11.33910533910532	11.339105339105457	11.339105339105297
Pkd1	19.913131313131323	19.913131313131323	19.913131313131323	19.913131313131277	19.91313131313128	22.32611832611832	22.32611832611832	22.32611832611833	22.326118326118323	22.326118326118316	22.326118326118362	22.326118326118316
Pkd1l2	15.870707070707102	15.870707070707113	15.870707070707091	15.870707070706981	15.870707070706992	15.930735930735919	15.93073593073593	15.930735930735931	15.93073593073592	15.930735930735906	15.930735930736041	15.930735930735876
Pkd1l3	15.389898989899006	15.389898989899017	15.389898989899002	15.38989898989892	15.389898989898919	14.300144300144293	14.300144300144304	14.300144300144304	14.300144300144282	14.300144300144277	14.300144300144366	14.30014430014427
Pkd2	23.35959595959595	23.359595959595946	23.359595959595953	23.35959595959598	23.359595959595982	24.740259740259734	24.74025974025973	24.74025974025973	24.740259740259734	24.740259740259738	24.740259740259713	24.74025974025974
Pkd2l2	15.664646464646506	15.664646464646518	15.664646464646484	15.664646464646324	15.664646464646347	11.24819624819624	11.248196248196267	11.24819624819624	11.248196248196235	11.248196248196221	11.248196248196372	11.248196248196216
Pkdcc	24.24646464646463	24.246464646464627	24.24646464646463	24.246464646464673	24.246464646464663	22.558441558441565	22.55844155844156	22.558441558441558	22.55844155844156	22.55844155844156	22.55844155844151	22.558441558441558
Pkia	9.199999999999994	9.2	9.199999999999996	9.200000000000017	9.200000000000003	11.352092352092349	11.352092352092352	11.352092352092352	11.352092352092338	11.352092352092349	11.352092352092349	11.352092352092365
Pkib	18.03838383838385	18.03838383838386	18.038383838383837	18.038383838383773	18.038383838383755	14.896103896103899	14.896103896103915	14.896103896103899	14.896103896103883	14.896103896103869	14.896103896103973	14.896103896103817
Pkig	22.824242424242396	22.82424242424239	22.824242424242406	22.824242424242488	22.82424242424248	21.933621933621943	21.933621933621936	21.933621933621932	21.933621933621936	21.933621933621943	21.933621933621858	21.93362193362193
Pkm	4.117171717171705	4.1171717171717	4.1171717171717095	4.117171717171758	4.117171717171766	1.548340548340549	1.5483405483405444	1.5483405483405415	1.5483405483405501	1.548340548340563	1.5483405483405075	1.5483405483405797
Pkmyt1	21.46666666666666	21.466666666666665	21.466666666666665	21.46666666666668	21.466666666666683	21.027417027417027	21.02741702741702	21.027417027417023	21.027417027417016	21.027417027417023	21.027417027417044	21.027417027417037
Pkn2	21.771717171717157	21.771717171717157	21.771717171717164	21.771717171717196	21.771717171717192	22.471861471861466	22.471861471861466	22.471861471861462	22.471861471861466	22.471861471861473	22.471861471861438	22.471861471861498
Pkn3	21.97171717171717	21.97171717171717	21.971717171717174	21.971717171717167	21.971717171717174	22.35064935064935	22.350649350649352	22.350649350649345	22.350649350649345	22.350649350649352	22.350649350649356	22.35064935064935
Pknox1	22.70101010101009	22.701010101010088	22.701010101010098	22.701010101010134	22.701010101010134	24.310245310245303	24.3102453102453	24.310245310245303	24.310245310245307	24.310245310245318	24.310245310245275	24.310245310245342
Pknox2	14.482828282828276	14.482828282828276	14.48282828282828	14.482828282828308	14.482828282828297	13.556998556998556	13.556998556998552	13.556998556998563	13.556998556998563	13.556998556998563	13.556998556998522	13.55699855699853
Pkp2	3.9414141414141612	3.941414141414165	3.9414141414141612	3.941414141414099	3.941414141414109	5.5858585858585705	5.585858585858574	5.585858585858586	5.5858585858585785	5.585858585858577	5.585858585858641	5.585858585858603
Pkp3	23.34141414141415	23.341414141414152	23.34141414141415	23.34141414141411	23.341414141414123	21.711399711399704	21.711399711399707	21.711399711399704	21.711399711399704	21.711399711399704	21.711399711399746	21.71139971139971
Pkp4	22.872727272727257	22.872727272727253	22.872727272727264	22.87272727272731	22.87272727272731	24.614718614718612	24.614718614718605	24.61471861471861	24.614718614718615	24.614718614718623	24.61471861471858	24.614718614718633
Pla1a	13.793939393939446	13.79393939393946	13.793939393939429	13.793939393939224	13.793939393939258	10.346320346320331	10.346320346320349	10.346320346320342	10.346320346320336	10.346320346320308	10.346320346320516	10.346320346320272
Pla2g12a	22.6949494949495	22.6949494949495	22.694949494949498	22.69494949494947	22.694949494949473	22.662337662337656	22.662337662337656	22.66233766233766	22.662337662337656	22.66233766233765	22.662337662337688	22.66233766233764
Pla2g15	13.779797979798	13.779797979798008	13.779797979797996	13.779797979797909	13.779797979797888	10.38961038961039	10.389610389610397	10.389610389610416	10.389610389610391	10.389610389610368	10.389610389610452	10.38961038961031
Pla2g16	23.93333333333333	23.93333333333333	23.93333333333333	23.933333333333323	23.933333333333323	21.780663780663776	21.78066378066378	21.78066378066378	21.780663780663776	21.780663780663776	21.780663780663772	21.780663780663765
Pla2g2d	15.450505050504997	15.450505050504983	15.450505050505019	15.450505050505196	15.4505050505052	18.1875901875902	18.18759018759017	18.187590187590175	18.18759018759019	18.187590187590214	18.18759018759004	18.187590187590246
Pla2g2e	16.903030303030256	16.903030303030242	16.903030303030274	16.903030303030448	16.903030303030448	20.714285714285722	20.714285714285694	20.7142857142857	20.71428571428572	20.714285714285744	20.714285714285577	20.714285714285793
Pla2g3	20.901010101010083	20.901010101010076	20.901010101010087	20.901010101010133	20.90101010101013	16.512265512265518	16.512265512265518	16.512265512265508	16.512265512265508	16.512265512265515	16.51226551226545	16.51226551226552
Pla2g4a	15.050505050505082	15.050505050505093	15.050505050505066	15.050505050504942	15.050505050504949	8.109668109668107	8.109668109668126	8.10966810966811	8.109668109668105	8.109668109668087	8.109668109668211	8.109668109668103
Pla2g4b	17.79595959595956	17.795959595959552	17.795959595959577	17.795959595959694	17.795959595959687	16.520923520923525	16.520923520923507	16.520923520923514	16.520923520923517	16.52092352092353	16.520923520923432	16.520923520923542
Pla2g4c	13.020202020202012	13.020202020202008	13.020202020202015	13.020202020202031	13.020202020202031	18.620490620490617	18.620490620490617	18.620490620490614	18.62049062049062	18.620490620490624	18.620490620490585	18.620490620490607
Pla2g4f	13.006060606060583	13.006060606060577	13.006060606060586	13.006060606060672	13.006060606060657	12.818181818181825	12.81818181818182	12.81818181818182	12.818181818181827	12.818181818181833	12.818181818181738	12.818181818181834
Pla2g6	22.690909090909074	22.69090909090907	22.69090909090908	22.69090909090913	22.690909090909134	24.58152958152958	24.581529581529573	24.581529581529576	24.581529581529583	24.58152958152959	24.581529581529544	24.58152958152959
Pla2g7	5.466666666666639	5.466666666666622	5.466666666666647	5.46666666666678	5.466666666666744	9.417027417027427	9.417027417027395	9.417027417027425	9.417027417027445	9.41702741702742	9.417027417027347	9.417027417027324
Pla2r1	6.622222222222219	6.622222222222219	6.622222222222218	6.622222222222229	6.622222222222234	7.417027417027421	7.417027417027416	7.41702741702741	7.417027417027415	7.4170274170274135	7.417027417027418	7.417027417027406
Plaa	21.622222222222202	21.62222222222219	21.622222222222206	21.622222222222277	21.622222222222277	20.829725829725835	20.829725829725827	20.829725829725824	20.829725829725838	20.829725829725845	20.829725829725774	20.829725829725838
Plac8	12.103030303030256	12.103030303030238	12.103030303030277	12.103030303030442	12.103030303030451	16.271284271284276	16.271284271284244	16.27128427128425	16.27128427128428	16.271284271284298	16.271284271284134	16.2712842712843
Plag1	21.12727272727269	21.127272727272683	21.1272727272727	21.12727272727282	21.127272727272807	18.08369408369409	18.083694083694077	18.083694083694077	18.08369408369408	18.08369408369409	18.083694083693985	18.0836940836941
Plagl1	6.624242424242442	6.62424242424245	6.624242424242434	6.624242424242362	6.624242424242361	4.229437229437228	4.229437229437237	4.229437229437234	4.229437229437224	4.229437229437213	4.229437229437282	4.229437229437204
Plagl2	21.979797979797983	21.979797979797983	21.979797979797986	21.979797979797958	21.979797979797958	21.68542568542567	21.685425685425667	21.685425685425685	21.685425685425678	21.68542568542567	21.685425685425717	21.68542568542567
Plat	17.656565656565657	17.656565656565657	17.656565656565657	17.656565656565657	17.656565656565665	19.83405483405482	19.83405483405482	19.83405483405482	19.834054834054832	19.834054834054832	19.834054834054832	19.834054834054832
Plau	16.161616161616184	16.16161616161619	16.16161616161618	16.161616161616127	16.161616161616124	17.558441558441547	17.558441558441555	17.558441558441565	17.558441558441558	17.558441558441558	17.558441558441594	17.558441558441558
Plaur	14.250505050505014	14.25050505050499	14.25050505050503	14.250505050505168	14.250505050505186	5.691197691197687	5.691197691197675	5.691197691197674	5.691197691197699	5.691197691197738	5.6911976911975835	5.691197691197776
Plb1	8.759595959595961	8.759595959595961	8.759595959595961	8.759595959595963	8.75959595959596	8.375180375180372	8.37518037518037	8.375180375180378	8.375180375180378	8.375180375180378	8.375180375180369	8.37518037518037
Plbd1	13.311111111111057	13.311111111111037	13.31111111111108	13.311111111111266	13.311111111111288	12.75613275613276	12.756132756132736	12.756132756132729	12.75613275613275	12.756132756132793	12.7561327561326	12.756132756132855
Plbd2	13.389898989899002	13.38989898989901	13.389898989898988	13.389898989898935	13.389898989898924	7.887445887445897	7.887445887445914	7.8874458874458915	7.887445887445885	7.887445887445873	7.887445887445933	7.887445887445843
Plcb1	17.52929292929295	17.52929292929296	17.529292929292932	17.529292929292854	17.529292929292847	16.497835497835496	16.497835497835506	16.4978354978355	16.497835497835503	16.497835497835474	16.497835497835574	16.497835497835453
Plcb2	9.313131313131375	9.313131313131391	9.313131313131356	9.313131313131144	9.313131313131153	9.467532467532456	9.467532467532477	9.467532467532479	9.467532467532461	9.467532467532434	9.467532467532633	9.467532467532417
Plcb3	17.317171717171743	17.31717171717175	17.317171717171732	17.317171717171632	17.31717171717164	17.285714285714274	17.28571428571429	17.28571428571428	17.285714285714274	17.28571428571426	17.28571428571436	17.28571428571426
Plcb4	13.563636363636391	13.5636363636364	13.563636363636379	13.563636363636284	13.56363636363629	12.597402597402588	12.597402597402604	12.5974025974026	12.59740259740259	12.597402597402585	12.597402597402676	12.59740259740259
Plcd1	22.193939393939374	22.193939393939367	22.19393939393938	22.19393939393944	22.193939393939434	23.054834054834057	23.054834054834046	23.054834054834053	23.054834054834053	23.05483405483406	23.054834054833997	23.05483405483408
Plcd3	15.515151515151487	15.51515151515148	15.515151515151492	15.515151515151585	15.515151515151597	18.229437229437227	18.22943722943722	18.229437229437202	18.22943722943722	18.22943722943724	18.229437229437167	18.22943722943727
Plcd4	6.888888888888902	6.888888888888904	6.888888888888895	6.888888888888854	6.888888888888879	8.4040404040404	8.404040404040401	8.404040404040392	8.404040404040401	8.4040404040404	8.404040404040451	8.404040404040405
Plce1	8.48282828282829	8.482828282828295	8.482828282828283	8.482828282828251	8.48282828282824	6.304473304473303	6.304473304473317	6.304473304473305	6.304473304473296	6.304473304473296	6.304473304473329	6.304473304473306
Plcg1	24.616161616161605	24.6161616161616	24.616161616161605	24.61616161616163	24.616161616161627	23.826839826839826	23.826839826839823	23.826839826839823	23.826839826839826	23.82683982683983	23.826839826839798	23.826839826839816
Plcg2	6.323232323232316	6.323232323232314	6.323232323232325	6.323232323232359	6.323232323232359	8.878787878787879	8.878787878787868	8.878787878787882	8.878787878787886	8.878787878787888	8.878787878787861	8.87878787878791
Plcl1	24.208080808080798	24.208080808080794	24.208080808080798	24.208080808080823	24.20808080808082	24.372294372294373	24.372294372294373	24.37229437229437	24.37229437229437	24.372294372294373	24.372294372294352	24.372294372294373
Plcl2	5.557575757575793	5.557575757575804	5.5575757575757825	5.557575757575662	5.557575757575673	8.870129870129855	8.870129870129867	8.870129870129869	8.870129870129865	8.87012987012985	8.870129870129977	8.870129870129864
Plcxd1	21.391919191919165	21.39191919191916	21.391919191919172	21.39191919191925	21.391919191919225	21.743145743145746	21.743145743145742	21.743145743145742	21.743145743145742	21.74314574314575	21.743145743145682	21.74314574314572
Plcxd2	18.066666666666674	18.066666666666677	18.066666666666674	18.06666666666665	18.066666666666656	18.29725829725829	18.297258297258292	18.297258297258296	18.29725829725829	18.297258297258292	18.297258297258306	18.29725829725831
Pld1	17.197979797979826	17.197979797979837	17.197979797979812	17.197979797979706	17.1979797979797	20.27561327561327	20.27561327561328	20.27561327561328	20.275613275613267	20.275613275613246	20.275613275613367	20.27561327561321
Pld2	19.501010101010127	19.501010101010134	19.501010101010117	19.501010101010042	19.50101010101004	19.678210678210668	19.678210678210675	19.67821067821068	19.67821067821067	19.678210678210654	19.678210678210725	19.678210678210633
Pld3	11.2848484848485	11.284848484848508	11.284848484848483	11.284848484848405	11.284848484848384	3.8614718614718715	3.8614718614718893	3.8614718614718777	3.8614718614718617	3.8614718614718386	3.861471861471914	3.8614718614717933
Pld4	0.4000000000000031	0.4000000000000043	0.4000000000000025	0.39999999999999014	0.39999999999999214	0.5685425685425677	0.5685425685425689	0.5685425685425691	0.5685425685425687	0.5685425685425679	0.5685425685425751	0.568542568542566
Plec	15.832323232323208	15.832323232323205	15.832323232323215	15.832323232323292	15.832323232323263	17.05194805194806	17.05194805194805	17.05194805194806	17.051948051948067	17.05194805194806	17.05194805194798	17.05194805194804
Plek	1.783838383838384	1.7838383838383833	1.7838383838383842	1.7838383838383853	1.7838383838383856	1.2799422799422793	1.27994227994228	1.2799422799422802	1.2799422799422806	1.2799422799422822	1.279942279942278	1.279942279942284
Plek2	10.438383838383844	10.43838383838384	10.438383838383839	10.438383838383816	10.43838383838385	9.881673881673875	9.881673881673883	9.881673881673859	9.881673881673878	9.881673881673889	9.881673881673894	9.881673881673914
Plekha1	20.464646464646457	20.464646464646457	20.464646464646457	20.464646464646457	20.46464646464646	21.858585858585858	21.858585858585858	21.858585858585855	21.858585858585855	21.858585858585858	21.858585858585865	21.858585858585865
Plekha2	20.111111111111068	20.11111111111106	20.111111111111082	20.111111111111214	20.1111111111112	21.74747474747475	21.747474747474737	21.74747474747474	21.747474747474747	21.747474747474765	21.747474747474634	21.747474747474786
Plekha3	17.93939393939396	17.939393939393966	17.93939393939395	17.939393939393874	17.93939393939388	15.55122655122655	15.551226551226565	15.551226551226552	15.551226551226545	15.551226551226538	15.551226551226609	15.551226551226542
Plekha4	21.505050505050466	21.505050505050463	21.50505050505048	21.505050505050594	21.505050505050583	21.542568542568553	21.54256854256854	21.54256854256854	21.542568542568546	21.54256854256856	21.542568542568453	21.542568542568535
Plekha5	21.65050505050504	21.65050505050504	21.650505050505043	21.650505050505075	21.650505050505082	23.539682539682538	23.53968253968253	23.539682539682527	23.53968253968254	23.539682539682545	23.539682539682516	23.53968253968255
Plekha6	15.101010101010088	15.101010101010083	15.10101010101009	15.10101010101013	15.10101010101014	14.216450216450221	14.216450216450216	14.21645021645021	14.216450216450223	14.216450216450227	14.216450216450166	14.216450216450198
Plekha7	14.284848484848444	14.284848484848432	14.284848484848462	14.284848484848599	14.284848484848611	14.245310245310252	14.245310245310227	14.245310245310227	14.245310245310243	14.245310245310266	14.245310245310144	14.24531024531029
Plekha8	21.15959595959596	21.159595959595965	21.159595959595958	21.159595959595944	21.159595959595936	22.238095238095234	22.238095238095237	22.238095238095237	22.238095238095237	22.23809523809523	22.23809523809526	22.238095238095234
Plekhb1	20.87878787878788	20.87878787878788	20.87878787878787	20.87878787878788	20.87878787878788	20.56854256854257	20.56854256854257	20.568542568542554	20.56854256854257	20.568542568542558	20.568542568542593	20.56854256854253
Plekhb2	18.97777777777774	18.977777777777728	18.97777777777775	18.97777777777786	18.977777777777863	17.991341991341994	17.99134199134198	17.991341991341976	17.99134199134199	17.991341991342004	17.991341991341898	17.991341991342026
Plekhf1	22.09696969696969	22.09696969696969	22.09696969696969	22.09696969696971	22.096969696969698	22.626262626262626	22.626262626262626	22.626262626262626	22.626262626262623	22.626262626262623	22.6262626262626	22.626262626262637
Plekhf2	16.979797979797933	16.979797979797915	16.97979797979795	16.979797979798114	16.97979797979811	21.07359307359308	21.073593073593063	21.073593073593063	21.07359307359308	21.073593073593106	21.073593073592935	21.07359307359311
Plekhg1	13.139393939393994	13.139393939394012	13.13939393939397	13.139393939393775	13.139393939393774	11.197691197691185	11.19769119769121	11.197691197691206	11.19769119769119	11.197691197691157	11.197691197691361	11.197691197691118
Plekhg2	24.898989898989893	24.898989898989893	24.898989898989893	24.898989898989903	24.8989898989899	24.748917748917744	24.748917748917744	24.74891774891774	24.748917748917744	24.748917748917744	24.748917748917734	24.748917748917737
Plekhg3	17.80404040404042	17.804040404040425	17.804040404040407	17.804040404040357	17.80404040404035	18.22510822510821	18.225108225108226	18.225108225108215	18.225108225108233	18.225108225108215	18.225108225108258	18.225108225108187
Plekhg5	22.521212121212102	22.521212121212095	22.521212121212105	22.521212121212166	22.521212121212166	21.46608946608947	21.466089466089464	21.466089466089457	21.46608946608946	21.46608946608947	21.466089466089414	21.466089466089493
Plekhg6	14.539393939393964	14.539393939393975	14.539393939393955	14.539393939393856	14.539393939393854	10.151515151515149	10.151515151515163	10.151515151515165	10.151515151515138	10.151515151515131	10.15151515151521	10.15151515151512
Plekhh1	19.066666666666645	19.06666666666664	19.06666666666665	19.06666666666672	19.06666666666671	18.838383838383834	18.838383838383834	18.83838383838383	18.838383838383837	18.838383838383848	18.838383838383784	18.83838383838385
Plekhh2	18.397979797979758	18.397979797979744	18.397979797979776	18.39797979797992	18.397979797979914	19.262626262626263	19.26262626262624	19.262626262626256	19.262626262626274	19.262626262626288	19.262626262626146	19.26262626262628
Plekhh3	17.248484848484875	17.248484848484875	17.24848484848487	17.248484848484765	17.2484848484848	16.144300144300132	16.144300144300143	16.144300144300143	16.14430014430014	16.144300144300132	16.144300144300214	16.14430014430014
Plekhj1	14.361616161616151	14.361616161616148	14.361616161616155	14.361616161616206	14.361616161616201	14.406926406926413	14.406926406926408	14.406926406926404	14.40692640692641	14.406926406926413	14.40692640692636	14.406926406926402
Plekhm1	16.391919191919197	16.3919191919192	16.3919191919192	16.39191919191917	16.391919191919154	17.704184704184694	17.704184704184698	17.704184704184712	17.704184704184694	17.70418470418469	17.704184704184733	17.7041847041847
